gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	gene_type
ENSG00000154310.17	893.872882726049	1.01588888143896	0.423096523747777	0.00420234236939088	0.0112893179227231	TNIK	protein_coding
ENSG00000130711.5	8.39431775384673	1.27456046520665	0.576982561114042	0.00420729675736722	0.0112985728076993	PRDM12	protein_coding
ENSG00000204963.6	25.5382815406365	1.7649644014947	0.913796865762458	0.00422110001489045	0.0113305600847929	PCDHA7	protein_coding
ENSG00000105750.15	104.683846175008	1.00751654547303	0.419310812530387	0.00425569228942877	0.0114101176775041	ZNF85	protein_coding
ENSG00000134363.12	2611.25442438506	-1.56378761877622	0.772998120519849	0.00429083073706608	0.0114923251443924	FST	protein_coding
ENSG00000170049.9	87.1814126958581	1.01853181299748	0.426107159160973	0.00430359755213661	0.0115199911946743	KCNAB3	protein_coding
ENSG00000204961.7	5.40521748049865	2.25862786557547	1.33247679027905	0.00433489327434439	0.0115975437199512	PCDHA9	protein_coding
ENSG00000077264.15	63.3614292041914	1.36397369979452	0.638561475030366	0.00434753140237012	0.0116272001412262	PAK3	protein_coding
ENSG00000143469.20	21.3943480247136	2.33423542932164	1.4222614463522	0.00436908805427558	0.0116806788936762	SYT14	protein_coding
ENSG00000105825.14	1097.23431319418	1.55413406732875	0.769988227067871	0.00439942042497161	0.0117533766760283	TFPI2	protein_coding
ENSG00000182263.14	262.757044383853	-1.21769003843914	0.545780037564548	0.00441498587583342	0.0117928565637895	FIGN	protein_coding
ENSG00000196208.14	150.250589075049	-1.20535758228343	0.538218767122798	0.0044214443874509	0.0118069481221299	GREB1	protein_coding
ENSG00000165023.7	68.7738875218953	1.30663819975145	0.604612410908236	0.00449778963189714	0.0119958417162106	DIRAS2	protein_coding
ENSG00000130270.16	178.045621802118	1.09240790808153	0.471420727318424	0.00450200467546883	0.0120028070516929	ATP8B3	protein_coding
ENSG00000136274.9	74.3784938089754	1.06185018502876	0.455112432818549	0.00459207900501928	0.0122237590617738	NACAD	protein_coding
ENSG00000160221.18	131.091321995834	-1.51241482621538	0.747965167971867	0.00462133831222209	0.012292505381795	GATD3A	protein_coding
ENSG00000075043.19	10.6302163732199	1.90544826276804	1.04116083455002	0.00465145251867894	0.0123561428998229	KCNQ2	protein_coding
ENSG00000060982.15	410.32028061776	1.00603289362846	0.424392389199974	0.00465872017150106	0.0123721559286258	BCAT1	protein_coding
ENSG00000142698.15	51.106034065682	2.13034111908899	1.23312145630659	0.00465920016946694	0.0123723333340146	C1orf94	protein_coding
ENSG00000120093.11	406.737425984123	1.10842168071796	0.483749224891923	0.00466906406285898	0.0123941298966477	HOXB3	protein_coding
ENSG00000166664.14	4.60491485061658	1.96297311780174	1.09310165042227	0.00475270345140084	0.0125971673404705	CHRFAM7A	protein_coding
ENSG00000148702.15	16678.9120682158	-1.38303045069124	0.662733832601633	0.00477830663941131	0.0126549474353346	HABP2	protein_coding
ENSG00000128594.8	62.2333534142058	-1.0187768037042	0.433325291021326	0.00478159445580881	0.0126625349597845	LRRC4	protein_coding
ENSG00000204889.10	2.93334182046696	1.76098762428973	0.93551863024543	0.0047877939149876	0.0126755891420401	KRT40	protein_coding
ENSG00000122574.11	469.917330567489	1.12842929161458	0.498036745011034	0.00479773498289156	0.0126985396086557	WIPF3	protein_coding
ENSG00000165685.8	14.8413931807633	1.20772402144033	0.547717482734127	0.0048152123703801	0.0127402937179722	TMEM52B	protein_coding
ENSG00000187959.9	7.84989670035403	1.43301981162569	0.698494702475338	0.00482644410713743	0.0127654991520198	CPSF4L	protein_coding
ENSG00000142606.16	26.3095701898368	1.64551210029581	0.851244178325123	0.0048407213845138	0.0127976090779178	MMEL1	protein_coding
ENSG00000077327.16	7.54246132630318	1.82753158791051	0.99030875424971	0.00486820767471766	0.0128577879865988	SPAG6	protein_coding
ENSG00000157927.17	34.6352618542321	1.03758621208198	0.445783994780318	0.00489837645269193	0.0129260673414078	RADIL	protein_coding
ENSG00000107551.21	4047.27748591795	1.00507357564332	0.427349220381652	0.00490769204833726	0.0129472266963315	RASSF4	protein_coding
ENSG00000168843.14	5.59731617402809	-2.39919742585069	1.65461111155469	0.00492766680224527	0.0129964878939162	FSTL5	protein_coding
ENSG00000101280.8	8.82482166867158	-1.22680055432507	0.56228202607309	0.00493138930184071	0.0130040149594907	ANGPT4	protein_coding
ENSG00000212724.3	3.73764416312169	2.09882581353835	1.22497805294348	0.00496288450161504	0.0130790046322707	KRTAP2-3	protein_coding
ENSG00000239389.8	7.41778789431364	-1.60172324330168	0.823735397963696	0.00497421708045897	0.0131054097703637	PCDHA13	protein_coding
ENSG00000205592.15	4.32505798349439	1.7538359277058	0.93904493866835	0.00500313421310249	0.0131711664975319	MUC19	protein_coding
ENSG00000176971.4	438.148133135022	1.2858012796147	0.604366881699185	0.0050873760702526	0.0133647395746248	FIBIN	protein_coding
ENSG00000116183.11	49.2783820881837	-1.45531991189127	0.722024283488863	0.00510821815054157	0.013408904714795	PAPPA2	protein_coding
ENSG00000145244.12	39.1804025599411	1.16187010014419	0.524401622300443	0.00511778316169839	0.0134316575695271	CORIN	protein_coding
ENSG00000243789.11	3.45036789989415	1.57658181472571	0.810755699450537	0.00513957036165963	0.013484110692997	JMJD7	protein_coding
ENSG00000268182.6	15.7761899898039	1.13266473958961	0.507120511613117	0.00517459020783951	0.0135641035273867	SMIM17	protein_coding
ENSG00000186907.8	423.632251289809	-1.14921678177031	0.517854305923382	0.00519778593838775	0.0136177534651452	RTN4RL2	protein_coding
ENSG00000105376.5	33.4206467967962	1.43019637179215	0.707107379108201	0.00521562724553757	0.0136561320927887	ICAM5	protein_coding
ENSG00000173991.6	39.0352603039771	-1.10202594137202	0.48966203149774	0.00526202810524994	0.0137667896509829	TCAP	protein_coding
ENSG00000164591.14	17.2262119112723	1.09427858501091	0.485051388103418	0.00526967840967844	0.0137807843337119	MYOZ3	protein_coding
ENSG00000196358.11	52.9926793731672	1.1177606944554	0.500376261815433	0.00532563389124615	0.0139040418175589	NTNG2	protein_coding
ENSG00000146285.14	104.769944945455	-1.03582115776253	0.451011235200217	0.00533470364567578	0.0139252925867378	SCML4	protein_coding
ENSG00000183092.16	181.195824580191	1.18138938118941	0.541030068626627	0.0053511649786506	0.013963392850173	BEGAIN	protein_coding
ENSG00000166589.13	190.85602175992	1.79119576460198	0.983583619104004	0.00536994141131907	0.0140075055038877	CDH16	protein_coding
ENSG00000173212.4	20.4301002359864	-1.43747217484084	0.716694293840889	0.0053808674223937	0.0140311167141631	MAB21L3	protein_coding
ENSG00000164082.15	18.8779143089197	1.02784713822648	0.447040774819952	0.00538607803851038	0.0140434809044859	GRM2	protein_coding
ENSG00000162461.8	107.903523665629	-1.04668611274383	0.459209801380605	0.00546057715908473	0.0142241028163962	SLC25A34	protein_coding
ENSG00000183638.6	21.450228716067	1.65848322741123	0.883519194531595	0.0054694170913347	0.0142434124165798	RP1L1	protein_coding
ENSG00000128610.12	3.54600454972876	2.04338785701089	1.20642255982969	0.00548630073512615	0.0142811703826725	FEZF1	protein_coding
ENSG00000151715.8	1306.03821237007	-1.25605811995664	0.593156706400067	0.00550444333808398	0.0143234159096418	TMEM45B	protein_coding
ENSG00000169851.15	282.834032459131	1.3366759548069	0.648883970129288	0.00552472921458248	0.014372455853366	PCDH7	protein_coding
ENSG00000213999.17	4.6523124072509	1.60882127133213	0.84795108477917	0.0055394378820449	0.0144067523134319	MEF2B	protein_coding
ENSG00000006283.18	26.2853208167453	1.49500690176413	0.762939228641561	0.00554298894222768	0.0144113328057581	CACNA1G	protein_coding
ENSG00000104879.5	8.56110476865009	1.46713018468807	0.742513111605976	0.00554304244477562	0.0144113328057581	CKM	protein_coding
ENSG00000189051.5	2.13100794502362	1.59406545323504	0.83721281872611	0.00555351688568205	0.014432155950086	RNF222	protein_coding
ENSG00000164825.4	13507.1853922458	1.31999105436341	0.638083863083451	0.005560989773277	0.0144467045619671	DEFB1	protein_coding
ENSG00000285816.1	2.43146181914719	1.54543238528174	0.800959647011518	0.00556435821944227	0.0144542012808849	AP000944.5	protein_coding
ENSG00000124780.14	83.7596925550375	-1.34739758507703	0.65779432756431	0.00558625235080014	0.014501010328566	KCNK17	protein_coding
ENSG00000069018.19	15.9040956630005	1.83270677438894	1.02686298013085	0.00559237799114025	0.0145131369551666	TRPC7	protein_coding
ENSG00000115602.17	110.411886397789	-1.37133785415635	0.675484426878785	0.00561980282930888	0.0145767287004501	IL1RL1	protein_coding
ENSG00000127249.15	467.422130572187	1.50974045151623	0.776502321868338	0.00563689502057022	0.0146159982335412	ATP13A4	protein_coding
ENSG00000183631.5	2.01852640311983	-2.30499100862073	1.80229868607165	0.00564844866600066	0.0146434197754163	PRR32	protein_coding
ENSG00000233608.4	34.8373113779863	1.02613596165121	0.45019480544949	0.00569479206051814	0.0147507922723265	TWIST2	protein_coding
ENSG00000213413.2	5.56941609711843	1.32431574310825	0.644696410458318	0.00572448441187869	0.0148225732224908	PVRIG	protein_coding
ENSG00000169031.20	259.688235785154	1.16242395191532	0.535666984787367	0.00574614082979501	0.0148735040513963	COL4A3	protein_coding
ENSG00000270765.6	2.98162614163435	1.93993888806549	1.12761164382384	0.00577825153287522	0.0149462841783762	GAS2L2	protein_coding
ENSG00000185100.11	691.074259497045	-1.19470033383017	0.557503174562311	0.00578586943810725	0.0149595287768612	ADSS1	protein_coding
ENSG00000214711.10	11.4277251290124	1.71941733552036	0.942691218336365	0.00578586991165979	0.0149595287768612	CAPN14	protein_coding
ENSG00000173338.13	20.9499266985689	1.088002352277	0.489117436801832	0.0057915832245119	0.0149717151421531	KCNK7	protein_coding
ENSG00000187726.9	8.35205623235608	1.53682477320772	0.801914253461532	0.00581408289017377	0.0150246900820293	DNAJB13	protein_coding
ENSG00000170954.11	135.940456688613	1.12524274307521	0.512919012285143	0.00581667633571985	0.0150287979567227	ZNF415	protein_coding
ENSG00000167419.11	10.0623781455625	1.9865392608901	1.17613981636006	0.00588937682831665	0.015193039577004	LPO	protein_coding
ENSG00000146006.8	6.88016119339358	-1.15969355244145	0.536304629836982	0.00589040492124012	0.015193195562616	LRRTM2	protein_coding
ENSG00000265190.7	273.875739670337	1.52665817912857	0.796939736106787	0.0059076626049655	0.0152270931721169	ANXA8	protein_coding
ENSG00000137860.12	29.8817419336928	-1.46396742531267	0.749983873409926	0.00590879506456704	0.0152287012066045	SLC28A2	protein_coding
ENSG00000164659.15	356.850179075971	1.04808762554635	0.46630721967915	0.00591320904897595	0.0152387656901185	ELAPOR2	protein_coding
ENSG00000249853.8	6.743438915437	1.95376588945363	1.14746651583033	0.00592130850109316	0.0152530747116511	HS3ST5	protein_coding
ENSG00000264230.9	120.942155441689	1.68912771331641	0.92379335327845	0.0059311385757432	0.015275768310122	ANXA8L1	protein_coding
ENSG00000111716.14	151.507405927428	1.11548228909136	0.50857691729564	0.00593720839169107	0.0152873134386281	LDHB	protein_coding
ENSG00000159339.13	9.71928136296513	-1.39826290520995	0.70241250632684	0.00593766340350814	0.0152873134386281	PADI4	protein_coding
ENSG00000175697.11	5.65004298439024	1.52691327952563	0.798833258292899	0.00596708271081233	0.0153551355800837	GPR156	protein_coding
ENSG00000094963.14	176.311574125349	-1.22029165702211	0.577917853223776	0.00596909679569678	0.015358998483591	FMO2	protein_coding
ENSG00000188869.13	7.68292561101454	-1.28297407223722	0.621789233595168	0.00601085954085538	0.0154531782632294	TMC3	protein_coding
ENSG00000241106.8	68.9177587071186	1.01256300353425	0.446317503594532	0.0060195849425029	0.0154702971361569	HLA-DOB	protein_coding
ENSG00000109956.13	507.961060821482	-1.18783586585417	0.557442410372107	0.00604345796737826	0.0155209933885588	B3GAT1	protein_coding
ENSG00000275896.6	55.5100676758897	1.90644733261187	1.11179478977011	0.00606500885000172	0.0155643263623244	PRSS2	protein_coding
ENSG00000143196.5	176.512120875839	-1.53744749221072	0.810493792543621	0.0060938192206162	0.0156288847043179	DPT	protein_coding
ENSG00000126259.20	10.4155684704803	1.89230179158148	1.10075780549321	0.00609845958047352	0.0156354289937596	KIRREL2	protein_coding
ENSG00000204869.8	7.45577090601171	1.54023705591893	0.813023361663462	0.00610741317870364	0.0156543633632874	IGFL4	protein_coding
ENSG00000158764.7	3.49663107989915	-1.52523142002032	0.801610379953736	0.00611008450919835	0.0156585296524244	ITLN2	protein_coding
ENSG00000196172.9	89.0149037884089	1.05049934831302	0.471181985341611	0.00616630601959645	0.0157810000978441	ZNF681	protein_coding
ENSG00000101441.4	6.58927213546246	1.97304934539979	1.17874264104141	0.00617362611438912	0.0157970335620538	CST4	protein_coding
ENSG00000146039.11	1482.51710008293	-1.15387331895407	0.537752984594219	0.00621362268050261	0.0158885144254731	SLC17A4	protein_coding
ENSG00000182636.8	726.763832673336	1.03680092922399	0.463457570663559	0.00621754667866733	0.0158971906924546	NDN	protein_coding
ENSG00000018625.15	76.3087439578145	-1.04072376305716	0.465974663902067	0.00622662855549806	0.0159176930621769	ATP1A2	protein_coding
ENSG00000188803.15	11.8910678211053	1.65357605403728	0.906480893747077	0.00625567576020517	0.0159783075396932	SHISA6	protein_coding
ENSG00000182264.9	12.5424464106001	1.25621297915492	0.608654824436797	0.00629583513004852	0.0160685468205798	IZUMO1	protein_coding
ENSG00000161944.16	20871.428370282	-1.50780517138268	0.797473314073413	0.00644582577165717	0.0164121905680893	ASGR2	protein_coding
ENSG00000143333.7	554.458147954517	-1.09638539882657	0.503986266285645	0.00645467141030895	0.0164333157077528	RGS16	protein_coding
ENSG00000062582.14	5.46683900812565	1.15604788396626	0.543046264197258	0.00645646671143139	0.016436488925386	MRPS24	protein_coding
ENSG00000223658.8	23.3030142782459	1.1867583298913	0.563740706054409	0.00645948833078009	0.0164412365106157	C1GALT1C1L	protein_coding
ENSG00000197497.11	53.4024884277415	1.07777281644383	0.492388798967764	0.00647496325188384	0.0164751720471752	ZNF665	protein_coding
ENSG00000144820.8	396.449463408896	-1.77658182952926	1.0164772812753	0.00648687427502768	0.0164998705757011	ADGRG7	protein_coding
ENSG00000176927.15	7.92408315169854	1.16952326664544	0.552595266809084	0.00648971903315947	0.0165029008076343	EFCAB5	protein_coding
ENSG00000178568.15	24.06593284112	1.23173339070574	0.595289129233545	0.00649729917774504	0.0165207735461294	ERBB4	protein_coding
ENSG00000161973.11	4.23742592405764	-1.4721324511265	0.771426572506978	0.00649840770460383	0.0165221891737244	CCDC42	protein_coding
ENSG00000167971.16	4.81802410575639	1.37839961086919	0.70086992580616	0.00650110814399099	0.0165276516518528	CASKIN1	protein_coding
ENSG00000145850.9	75.0253928239702	-1.49230969073264	0.787055245940108	0.00650358034881427	0.0165311295742399	TIMD4	protein_coding
ENSG00000108830.10	202.328758325315	-1.11633785234062	0.517802087954352	0.0065178077358997	0.0165574545716505	RND2	protein_coding
ENSG00000276070.5	150.536883792452	-1.13013553158599	0.526999282468248	0.00652872972199158	0.0165795737482482	CCL4L2	protein_coding
ENSG00000162040.7	21.258731066779	1.6664921446985	0.926030641874326	0.00653005303306412	0.016581527982449	HS3ST6	protein_coding
ENSG00000174358.16	1764.57060213166	1.86186988315187	1.09392433509486	0.00655004131946755	0.0166266435426261	SLC6A19	protein_coding
ENSG00000136928.7	19.6830367569245	1.42748961416443	0.740590175403242	0.00662732383163723	0.0167886596861856	GABBR2	protein_coding
ENSG00000118432.12	34.2964024538832	1.53893637648261	0.827813918590064	0.00666753964408659	0.0168748321834912	CNR1	protein_coding
ENSG00000188991.3	1.51588173191573	-1.89697755124805	1.13290227349871	0.00669899870915507	0.0169444262838512	SLC15A5	protein_coding
ENSG00000186648.15	160.269580242509	-1.0009357048224	0.447671590547446	0.00671122555106773	0.0169710519952387	CARMIL3	protein_coding
ENSG00000167769.5	4.08102948262291	-1.80285144246902	1.04831802955486	0.00671742898506735	0.0169838703115656	ACER1	protein_coding
ENSG00000112212.12	37.6990223943749	1.19702026366751	0.575684152152008	0.00675670224648183	0.0170701936691196	TSPO2	protein_coding
ENSG00000086696.11	3618.06075216629	-1.17434324288322	0.560257561199548	0.0067649394267786	0.0170881205716241	HSD17B2	protein_coding
ENSG00000165215.6	4153.83721897892	1.0896138670121	0.504344084546189	0.0067946934150975	0.017153149391136	CLDN3	protein_coding
ENSG00000140675.13	13.2776610577379	1.18898832586162	0.570866031629586	0.00680061551035922	0.0171641989480336	SLC5A2	protein_coding
ENSG00000174640.15	806.515515902581	1.08547814493635	0.501954991850534	0.0068158386290313	0.0171934840833264	SLCO2A1	protein_coding
ENSG00000125845.7	1418.25193108365	1.01011626219763	0.454518512070715	0.00681831446997325	0.0171982806987119	BMP2	protein_coding
ENSG00000254598.3	2.61058688051323	1.4624272060277	0.772759109121094	0.00684961969847716	0.0172670620164591	CSNK2A3	protein_coding
ENSG00000070808.16	11.1762966408918	-1.02270308238	0.462979228663538	0.00687745420512931	0.0173296374120245	CAMK2A	protein_coding
ENSG00000183486.13	701.257827855574	1.083452372169	0.501767895505046	0.00689941828080552	0.0173765061470401	MX2	protein_coding
ENSG00000179796.12	4.81413219552839	-1.25265644866493	0.617359662808152	0.00690639009199231	0.0173911393931987	LRRC3B	protein_coding
ENSG00000130475.14	413.418868712053	1.11353891324788	0.522589051679164	0.0069803185307802	0.017547785892633	FCHO1	protein_coding
ENSG00000173267.14	563.813117038745	1.25933056700028	0.624018198198343	0.00701047203671504	0.0176102822311542	SNCG	protein_coding
ENSG00000158747.15	1692.04205368406	1.15495531070719	0.550953025511586	0.00701722875031914	0.017621341871084	NBL1	protein_coding
ENSG00000129007.14	4.51175920471474	1.51454569354029	0.818420601268701	0.00703609335380236	0.0176672321419626	CALML4	protein_coding
ENSG00000167800.9	11.5979362007195	-1.54338131066496	0.842451324427278	0.00707210592311225	0.0177472399979677	TBX10	protein_coding
ENSG00000157168.20	500.854258494335	-1.20832063743287	0.588774566304811	0.00707271995627895	0.0177472935264276	NRG1	protein_coding
ENSG00000170454.6	5.33333283387763	1.9776864372785	1.23179107644519	0.00707930139469513	0.0177578555467334	KRT75	protein_coding
ENSG00000146276.12	4.42264969345759	1.84233615670925	1.09912828692587	0.00708915600281598	0.0177795961296858	GABRR1	protein_coding
ENSG00000172016.16	5.52748499522603	2.19718601220696	1.54406003621883	0.00709797000153189	0.0177972295893376	REG3A	protein_coding
ENSG00000166831.9	290.633562518444	-1.00848847317645	0.456864439397082	0.00710771134336571	0.0178186705253181	RBPMS2	protein_coding
ENSG00000106366.9	15778.3757392542	-1.2524403306286	0.620905174483873	0.00711423649638255	0.0178320428102446	SERPINE1	protein_coding
ENSG00000124103.10	1.55250760083054	1.47713211779579	0.791929150339967	0.00716053787449514	0.0179330867828712	FAM209A	protein_coding
ENSG00000214510.10	7.21590658067764	1.5083243901693	0.819518225811874	0.00727035714884875	0.0181837875131956	SPINK13	protein_coding
ENSG00000170819.5	4.76851782040239	1.71861268677002	0.995252504462506	0.00727819329311788	0.0182003458974302	BFSP2	protein_coding
ENSG00000090382.7	2605.04664919525	1.10077989495957	0.518537787742311	0.00730196224505553	0.0182521625764837	LYZ	protein_coding
ENSG00000254221.2	38.2106375929982	1.20955311052931	0.594902860119963	0.00739456697688833	0.0184512932490806	PCDHGB1	protein_coding
ENSG00000182050.13	15.8988634785218	-1.1131845570742	0.528172713278284	0.00740047658456517	0.0184629620372967	MGAT4C	protein_coding
ENSG00000277075.2	105.586148341133	1.03243810373926	0.475674077855824	0.00743345871673542	0.0185346196679749	H2AC8	protein_coding
ENSG00000081842.18	22.7088637018288	1.81008214162063	1.08332953272397	0.00743780291079315	0.0185421807141686	PCDHA6	protein_coding
ENSG00000103647.13	263.033258954523	1.17008897939002	0.568208550725001	0.00746934929551727	0.0186084304813773	CORO2B	protein_coding
ENSG00000204965.9	10.3246940707169	1.75504138053161	1.03614174139707	0.00752240776641596	0.0187172557545116	PCDHA5	protein_coding
ENSG00000171451.14	1221.55950712247	1.0613923638014	0.49543190159533	0.00752367334780708	0.0187186781709492	DSEL	protein_coding
ENSG00000135744.8	67708.9220202648	-1.18613816852605	0.580636642736698	0.0075442418529366	0.0187606705259099	AGT	protein_coding
ENSG00000189280.3	97.4611097578799	1.46181133627922	0.789469259631263	0.00756292004526085	0.0188039952599224	GJB5	protein_coding
ENSG00000161958.11	5.44242759569884	1.43083284304028	0.765263684265019	0.00758134710535967	0.0188388611100236	FGF11	protein_coding
ENSG00000106178.7	55.223282363662	-1.4996708842236	0.821127302657777	0.0076109012324273	0.0189060241913531	CCL24	protein_coding
ENSG00000182175.14	87.3182795058122	1.24602413308565	0.625412388203564	0.00764441437754674	0.0189813997600864	RGMA	protein_coding
ENSG00000127831.11	5031.29355191059	1.05841974520852	0.495284297799843	0.00767071281352222	0.0190293416549541	VIL1	protein_coding
ENSG00000128710.6	9.9292787803502	1.88909274840092	1.17041164232136	0.00769126336777833	0.019074001906691	HOXD10	protein_coding
ENSG00000182759.4	13.1664756766842	1.54683470107764	0.862079839873452	0.00769914969116284	0.0190919784018624	MAFA	protein_coding
ENSG00000139269.3	1845.78835893815	-1.60403538179039	0.910592463284411	0.00771909002567306	0.0191350867322401	INHBE	protein_coding
ENSG00000131386.19	95.6247451548717	-1.02356227634268	0.473439239073256	0.00773195714501799	0.0191622242007345	GALNT15	protein_coding
ENSG00000175352.11	26.9468496437457	1.0139976737631	0.467367463844669	0.00773421187809736	0.019166225793749	NRIP3	protein_coding
ENSG00000280236.3	21.7478064030755	2.15856039288884	1.5487997472359	0.00775942048689595	0.0192207418629323	OR12D2	protein_coding
ENSG00000178934.5	5.44082461382283	1.88634327043693	1.17191708765785	0.00778699918416915	0.0192826758659921	LGALS7B	protein_coding
ENSG00000188817.8	2.20948528365641	1.86024433908575	1.14713548419438	0.00782064757439384	0.0193499958948996	SNTN	protein_coding
ENSG00000157856.12	13.659150343203	1.59080873841674	0.9027486720775	0.00783850742032531	0.0193877769442261	DRC1	protein_coding
ENSG00000182308.7	19.5079283754096	1.02489366663168	0.475639874781221	0.00785153531646577	0.0194151888662098	DCAF4L1	protein_coding
ENSG00000162373.13	86.098050302323	1.19770100416956	0.593791315170862	0.00786204020383584	0.0194363498863488	BEND5	protein_coding
ENSG00000180815.14	7.29352006520305	-1.03060563519734	0.479499135657306	0.0078672868335369	0.019447714823462	MAP3K15	protein_coding
ENSG00000156413.14	1574.45059323716	1.17191089214802	0.575627467785944	0.00788143206753146	0.0194778574115298	FUT6	protein_coding
ENSG00000112208.11	278.308579159714	-1.03519714255481	0.483636910064762	0.00796946240576076	0.0196564755202384	BAG2	protein_coding
ENSG00000124134.9	58.9333905285174	1.37523223807721	0.730430555550716	0.00800411408475023	0.0197273181364455	KCNS1	protein_coding
ENSG00000147614.4	16.8017378885381	1.55039108592154	0.873056913046586	0.00800336858557498	0.0197273181364455	ATP6V0D2	protein_coding
ENSG00000105880.7	10.2825780789144	1.61016505132785	0.924174658264038	0.00801091014633202	0.0197408182463682	DLX5	protein_coding
ENSG00000137869.15	10.2260825536058	1.6933107481187	0.998410945417543	0.00804694873035149	0.0198198392558127	CYP19A1	protein_coding
ENSG00000138722.10	205.443455809331	-1.08966176575218	0.520998098065056	0.00806685867897831	0.0198613246421673	MMRN1	protein_coding
ENSG00000168148.4	1.54068800397911	1.58150899717602	0.901136883744018	0.00806676793524255	0.0198613246421673	H3-4	protein_coding
ENSG00000049249.9	77.0048464814562	1.24510055755221	0.631918728147773	0.00807447875485821	0.0198778358428611	TNFRSF9	protein_coding
ENSG00000163273.4	4.30201915561937	1.73435806289373	1.03675515982879	0.00807734888815366	0.019881632368104	NPPC	protein_coding
ENSG00000140600.17	4.26006151657723	1.60422864755461	0.921343941319978	0.0080917450040037	0.0199121565298227	SH3GL3	protein_coding
ENSG00000250120.8	100.485271665358	1.53895798866505	0.866074683895204	0.00810514659837103	0.0199420490293857	PCDHA10	protein_coding
ENSG00000138100.14	23.9640582663128	1.68097190078471	0.991757343386284	0.00818650765387232	0.0201172424029462	TRIM54	protein_coding
ENSG00000268533.1	3.6169404123779	1.52688722734628	0.858913928581311	0.00822336440161777	0.0201978673019146	AC003002.2	protein_coding
ENSG00000285253.1	1.10043105425333	-1.51096221163101	0.846173779874322	0.00824890142972626	0.0202572669162875	AC090517.4	protein_coding
ENSG00000113209.9	286.041707424821	1.37446371859375	0.736041111882294	0.00831265569776974	0.0203820708776875	PCDHB5	protein_coding
ENSG00000180543.5	703.633898664284	1.17158359703154	0.582396041305036	0.0083634798864149	0.0204911941545205	TSPYL5	protein_coding
ENSG00000140459.18	122.422945512709	-1.36625235719475	0.730816102238028	0.00837890311495506	0.0205193012162509	CYP11A1	protein_coding
ENSG00000278318.5	163.99860458762	1.0768298873256	0.51614596107411	0.00838110699888076	0.0205230198615871	ZNF229	protein_coding
ENSG00000168621.15	103.755896191878	1.46593012953607	0.812225117746896	0.00839974356231847	0.0205636106194507	GDNF	protein_coding
ENSG00000185681.13	4.26798944159735	1.82316688825962	1.13456524232392	0.00841838103946864	0.0206058680180503	MORN5	protein_coding
ENSG00000163554.15	4.09826941663237	-1.30338942689847	0.682814310335467	0.00845608080784779	0.0206829298831389	SPTA1	protein_coding
ENSG00000064886.14	62.1221434585399	1.23269206248252	0.628845987990955	0.00845822036524806	0.0206857205404359	CHI3L2	protein_coding
ENSG00000101198.15	13.8543674950325	1.42185694380358	0.778247381837988	0.00850418644380322	0.0207888195396727	NKAIN4	protein_coding
ENSG00000102683.8	3.34489305736204	1.64375385852396	0.968103911596825	0.0085080292800565	0.020795196924436	SGCG	protein_coding
ENSG00000188389.11	182.48257918084	1.31991428590703	0.696650397327564	0.00850823088939872	0.020795196924436	PDCD1	protein_coding
ENSG00000162399.9	2.34352405745321	1.57689903524488	0.909787031552374	0.0085351198709152	0.0208507052537174	BSND	protein_coding
ENSG00000155760.2	467.75540962165	1.0295535134941	0.487003218199621	0.00860568289452594	0.0209922576709401	FZD7	protein_coding
ENSG00000168874.13	1166.79603074837	-1.20893821673573	0.613621066421039	0.00862237790905585	0.0210244187077247	ATOH8	protein_coding
ENSG00000197046.12	160.206202392901	1.28488450770808	0.672416746133388	0.00868423270199446	0.0211580130021009	SIGLEC15	protein_coding
ENSG00000104435.14	215.991865345584	1.26136396021089	0.654727510583358	0.00871292423745729	0.0212158323527839	STMN2	protein_coding
ENSG00000258388.7	7.99669382135644	1.0963733535989	0.533796020796292	0.00872647763796928	0.0212453792921143	PPT2-EGFL8	protein_coding
ENSG00000140519.14	27.6518869709284	-1.32832898919623	0.708073711683165	0.00877076644502212	0.0213393239346142	RHCG	protein_coding
ENSG00000188763.5	29.1661643643295	1.44505055258262	0.803170085784201	0.00877251660439385	0.0213418479594869	FZD9	protein_coding
ENSG00000036530.9	35.9502493514017	-1.02012599151982	0.482686364115889	0.00878469994090866	0.0213610744137265	CYP46A1	protein_coding
ENSG00000149571.12	50.4663547518263	1.26038378785366	0.655476103151408	0.00880479619397465	0.0214047261862615	KIRREL3	protein_coding
ENSG00000170190.16	457.751724714258	1.09924570646996	0.537017797431507	0.00882548642442131	0.0214480594112854	SLC16A5	protein_coding
ENSG00000133169.6	44.5789708362278	-1.41620925571189	0.782772453026872	0.0089418246137705	0.0216902992879237	BEX1	protein_coding
ENSG00000124875.10	2816.36731506488	1.31726966401076	0.70256075848834	0.00895322434581873	0.0217161925141231	CXCL6	protein_coding
ENSG00000050030.16	14.5122664675076	1.50324857014194	0.85848950933932	0.00903680515127362	0.0218994056850588	NEXMIF	protein_coding
ENSG00000168505.7	4.43239481164168	1.79878539517565	1.13442497345017	0.00905839683938436	0.0219393008623866	GBX2	protein_coding
ENSG00000185527.12	53.2572234877016	-1.07973500375047	0.52678746182411	0.00911090949199495	0.0220450879126307	PDE6G	protein_coding
